virus_name	medium_name	temperature_celsius	timepoint_days	replicate	log10_dilution	well_status	well_volume_ml	condition_id	sample_id
H5N1_cow_isolate	steel	22.0	6.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	6.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-6d-rep3
H5N1_cow_isolate	steel	22.0	7.0	1	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	1	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep1
H5N1_cow_isolate	steel	22.0	7.0	2	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	2	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep2
H5N1_cow_isolate	steel	22.0	7.0	3	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	0	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-1	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-2	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-3	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-4	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-5	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-6	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	steel	22.0	7.0	3	-7	false	0.1	H5N1_cow_isolate-steel-22.0C	sample-H5N1_cow_isolate-t22C-steel-7d-rep3
H5N1_cow_isolate	polypropylen	22.0	0.0	1	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-4	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	1	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep1
H5N1_cow_isolate	polypropylen	22.0	0.0	2	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	0	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-1	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-2	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-3	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-4	true	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-5	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-6	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
H5N1_cow_isolate	polypropylen	22.0	0.0	2	-7	false	0.1	H5N1_cow_isolate-polypropylen-22.0C	sample-H5N1_cow_isolate-t22C-polypropylen-0h-rep2
